gene	NN3_S1	NN3_S2	NN3_S3	NN9_S4	NN9_S5	NN9_S6
33735	162	208	200	172	444	352
33737	0	0	0	0	0	0
33739	61	82	78	69	163	153
33740	123	219	343	193	679	469
33751	165	202	193	177	428	380
33752	2	1	0	2	9	2
33760	57	82	116	97	204	152
33762	12	27	18	20	45	38
33763	1351	1582	1444	1143	3045	2713
33767	144	199	244	132	344	315
33768	1640	1906	1845	1660	4175	3649
33769	1220	1318	1632	1155	3150	2704
33770	2	1	0	0	1	2
33773	119	137	160	183	404	308
33774	28	12	15	26	59	46
33777	16	21	21	16	56	42
33781	272	365	359	302	739	646
33788	14	14	19	15	43	36
33790	192	208	258	234	524	358
33792	71	108	150	68	234	172
33793	970	1051	1186	1116	2780	2289
33794	0	1	0	0	1	1
33799	235	227	401	319	716	549
33805	266	342	328	279	811	604
33808	249	313	387	258	764	575
33809	49	76	72	55	125	94
33813	158	178	227	188	500	355
33819	348	464	517	427	960	820
33825	1	1	0	0	0	0
33826	6	7	4	6	12	15
33831	1	0	0	1	1	1
33837	0	0	0	2	0	0
33845	159	220	228	188	523	338
33847	1	3	2	0	2	4
33849	370	365	392	421	1015	759
33852	4	1	4	0	4	3
33854	19	44	48	28	59	53
33855	16	38	37	25	72	45
33857	53	86	78	74	158	150
33860	0	0	0	0	1	1
33862	249	337	290	239	631	549
33863	958	1493	1715	1245	3353	2463
33871	54	54	91	57	122	108
33880	75	99	93	91	202	139
33882	1	6	4	7	15	5
33883	213	241	318	191	619	469
33885	208	267	246	212	532	458
33898	0	0	0	0	0	0
33900	942	1082	1406	1129	2751	2205
33902	400	479	536	390	907	748
33904	484	683	696	532	1469	1112
33906	68	86	121	109	242	158
33909	253	266	307	241	659	588
33910	247	320	371	307	730	558
33916	355	551	566	486	1286	1006
33917	1077	1510	1652	1331	3540	2724
33918	142	190	191	175	444	359
33931	130	157	169	146	395	336
33933	308	412	515	422	1089	888
33938	322	475	426	375	925	772
33940	897	1195	1348	1014	2777	2066
33943	570	580	921	625	1432	1112
33948	160	208	273	178	407	342
33949	58	51	69	42	129	106
33952	5	3	6	3	11	3
33953	6564	8673	10412	8014	21818	17163
33955	684	942	1055	772	1925	1613
33960	717	896	1106	624	1525	1265
33961	63	81	105	70	159	136
33963	0	2	4	1	7	2
33964	182	204	312	220	542	385
33965	285	308	437	326	720	647
33966	233	147	221	266	492	460
33967	5	6	4	7	19	14
33970	37	41	50	38	98	92
33972	90	135	108	102	353	242
33981	7107	7706	10720	7683	20597	15175
33983	141	127	174	125	297	273
33985	24	30	46	33	85	69
33987	1	1	1	1	2	4
33991	166	180	235	160	389	313
33998	373	628	821	579	1635	998
34000	92	92	95	55	178	153
34006	100	163	236	139	468	317
34007	305	312	451	360	879	731
34009	122	92	91	77	131	110
34021	927	1043	1473	1034	2841	2167
34022	367	468	500	360	832	809
34023	35	48	44	46	115	105
34024	907	1270	1290	1099	3012	2400
34028	0	0	0	0	0	0
34032	137	133	187	120	259	236
34035	24	15	20	10	32	36
34037	44	41	72	45	122	118
34040	930	1208	1338	924	2760	2265
34041	15	13	21	13	22	22
34042	180	279	340	226	557	478
34055	199	289	362	252	702	562
34057	4	7	5	1	3	4
34059	189	268	300	224	572	391
34063	1	2	3	1	7	10
34064	379	464	481	441	1069	827
34066	40	64	79	46	114	95
34071	35	34	52	32	112	82
34075	410	428	506	408	938	839
34083	144	198	175	163	395	305
34088	1429	1682	1949	1569	3732	3256
34098	207	224	263	227	643	573
34101	464	563	685	419	1162	989
34105	69	105	91	51	121	93
34107	0	3	1	0	3	4
34108	92	119	174	109	285	236
34109	167	305	309	222	519	455
34110	102	107	138	104	195	170
34111	470	466	697	496	1293	1023
34112	15	22	19	8	44	41
34115	0	0	0	1	2	0
34116	26	38	46	27	62	69
34117	1	0	0	0	2	1
34118	226	326	356	273	772	543
34120	573	845	933	695	1737	1417
34121	36	41	40	48	70	66
34126	155	221	237	168	424	330
34127	1	0	0	0	0	2
34135	896	990	1149	924	2374	2084
34139	0	0	0	0	0	0
34145	290	349	403	286	746	640
34151	4	3	2	2	14	10
34152	808	945	1133	955	2389	1808
34154	232	292	353	264	655	529
34156	1772	1959	2426	1794	4245	3384
34157	497	651	859	629	1635	1331
34158	798	938	1170	785	2394	1925
34159	0	0	0	0	0	0
34160	2375	2788	3514	2238	6082	4784
34161	1	1	4	3	6	7
34163	568	669	790	538	1347	1030
34164	24	35	37	25	71	45
34165	128	163	180	137	464	401
34168	269	368	399	375	973	769
34171	830	1314	1547	980	2596	2103
34173	47	31	53	38	108	89
34175	82	100	124	92	204	179
34177	15	24	23	21	38	44
34187	6898	9397	10890	7733	19246	17414
34189	315	343	415	345	814	715
34190	538	651	730	609	1536	1265
34192	51	90	108	94	258	192
34194	109	159	152	135	290	232
34201	261	375	395	275	833	662
34203	195	261	277	290	699	530
34205	1	6	1	0	10	6
34206	9	13	23	13	35	13
34209	131	232	304	213	617	347
34210	293	386	464	368	942	735
34211	191	249	291	245	550	425
34212	1	4	2	0	1	3
34216	267	376	384	291	702	619
34218	256	273	357	253	667	489
34219	0	0	0	0	0	0
34220	535	920	968	670	2010	1887
34224	2	2	2	1	1	2
34226	35	42	53	49	111	93
34227	36	55	24	35	94	73
34235	522	774	811	611	1456	1321
34239	0	0	0	0	0	0
34243	1167	1235	1658	1192	2708	2473
34245	1281	1626	1585	1418	3400	3111
34247	192	238	284	190	427	306
34248	141	179	193	171	373	302
34252	546	677	805	663	1648	1227
34254	655	883	861	652	1519	1304
34255	80	112	147	87	289	276
34258	12	21	21	10	48	41
34259	103	136	135	145	304	260
34263	114	175	172	136	345	240
34265	226	304	231	206	656	608
34266	0	2	1	1	1	0
34269	845	973	1220	770	1976	1710
34271	172	270	276	259	548	381
34274	226	299	330	228	509	517
34275	88	56	88	36	80	66
34278	37	54	58	55	119	111
34282	16	25	26	15	34	45
34285	450	600	675	571	1454	1168
34290	448	540	654	488	1241	1053
34292	121	159	177	98	244	223
34295	143	189	142	115	248	223
34297	610	743	1112	684	1640	1226
34300	524	610	740	566	1413	1236
34303	8	14	25	14	25	35
34308	45	60	84	70	158	130
34310	103	77	98	108	229	205
34311	4	10	10	9	22	20
34312	1498	1880	1958	1623	3887	3627
34317	63	103	142	102	298	209
34320	37	39	51	21	95	53
34321	96	105	123	100	263	209
34324	33	38	38	48	79	74
34327	75	87	107	92	193	183
34329	2	1	0	1	2	2
34330	22	39	53	29	112	88
34333	22	44	52	34	68	61
34334	30	43	57	38	109	87
34336	807	992	1119	789	2007	1683
34341	1626	2511	2577	1988	4849	4397
34342	193	173	344	221	551	470
34343	164	230	223	160	392	365
34345	378	464	548	475	1262	916
34349	47	68	92	73	164	103
34353	383	503	516	475	1242	904
34354	720	799	1077	748	2096	1776
34361	218	193	145	224	399	384
34371	59	72	87	60	122	129
34377	563	565	812	612	1656	1372
34379	41	38	56	32	85	54
34382	2	1	4	2	10	6
34384	0	0	0	0	2	0
34387	0	2	0	2	1	2
34390	1819	2078	2161	1778	4333	3916
34391	2	2	1	1	1	2
34394	5	5	8	15	40	55
34401	20	24	27	34	85	74
34402	26	33	66	27	72	70
34403	1363	1600	1952	1626	4428	3666
34412	111	175	169	131	352	263
34413	343	411	465	358	908	846
34416	0	1	4	3	3	2
34422	16	28	42	21	63	41
34424	274	367	378	357	903	733
34429	59	84	82	64	183	155
34430	146	178	233	172	411	357
34432	520	655	788	591	1536	1237
34435	0	0	0	0	0	0
34438	0	2	0	2	2	2
34442	62	87	75	68	203	181
34445	93	124	122	89	229	150
34449	31	37	17	24	60	51
34450	0	0	0	0	0	0
34452	6	1	0	1	3	4
34453	89	136	172	134	315	303
34456	0	0	0	0	0	0
34457	3	6	5	6	8	4
34459	6	25	12	42	41	30
34460	5	9	16	9	30	15
34462	334	380	439	305	914	604
34463	189	334	344	240	573	475
34467	1	2	5	4	17	2
34471	143	164	187	135	371	311
34472	258	421	428	337	890	765
34473	93	103	136	111	307	215
34484	354	467	515	443	1125	857
34485	46	103	83	58	215	192
34486	0	1	0	0	0	0
34487	24	57	57	44	113	69
34488	613	913	980	811	1919	1535
34509	40	50	58	44	109	85
34518	115	117	167	111	285	224
34520	26	28	33	28	81	86
34522	45	73	59	59	124	117
34525	1040	1088	1411	994	2364	2155
34528	1	1	0	0	0	0
34532	35	33	43	46	90	93
34533	0	2	0	0	1	0
34538	24	41	52	15	48	32
34543	332	455	467	329	864	722
34544	292	336	441	357	846	668
34551	43	29	38	28	48	44
34552	0	0	0	0	1	2
34555	0	0	0	0	0	0
34557	327	407	496	389	979	785
34560	311	394	452	376	967	719
34563	966	1204	1342	1034	2682	2136
34566	368	433	490	372	1045	791
34570	437	590	715	508	1101	909
34573	100	130	154	86	299	250
34574	478	619	733	554	1526	1259
34575	307	360	438	313	754	679
34579	14	24	10	15	32	25
34583	0	0	0	0	1	0
34584	21	51	38	27	70	76
34586	621	867	885	687	1664	1479
34587	38	47	64	39	147	97
34591	104	107	173	108	307	270
34593	3249	3356	4715	3500	8734	8020
34595	53	87	56	60	155	144
34601	78	73	117	75	135	127
34602	748	786	994	685	1703	1485
34610	258	296	413	208	621	479
34612	514	716	691	554	1658	1498
34613	426	601	707	447	1322	968
34614	155	285	315	284	661	518
34616	254	298	310	222	510	496
34617	96	133	157	95	202	162
34620	151	187	179	158	479	332
34621	535	657	753	537	1333	1198
34623	0	0	1	0	1	0
34634	0	1	0	0	1	0
34636	2024	2184	2926	2192	5402	4285
34639	39	41	56	41	100	84
34640	101	206	248	139	633	425
34641	1	1	1	1	7	3
34645	0	0	0	0	0	0
34647	592	724	879	677	1839	1488
34648	719	921	1042	732	1950	1412
34652	5	12	16	9	24	16
34653	266	266	441	300	757	550
34656	917	1193	1330	1000	2517	2170
34659	229	288	346	225	593	456
34663	67	94	131	89	230	153
34664	7	7	7	13	21	20
34667	680	708	936	737	1801	1436
34673	300	435	422	332	771	592
34674	2	2	3	0	4	3
34675	1580	2122	2212	1605	4135	3246
34677	0	0	0	0	1	0
34681	349	487	433	319	874	684
34683	1	1	3	1	3	0
34684	30	31	31	21	46	46
34685	383	391	415	363	923	794
34686	105	127	123	138	415	272
34687	265	169	307	180	421	385
34689	0	1	0	0	0	0
34701	78	114	183	86	232	149
34706	7	20	5	19	41	36
34707	585	678	752	677	1598	1395
34708	304	471	466	322	819	738
34709	481	692	779	572	1530	1331
34714	169	266	268	224	536	555
34723	2097	2062	2676	2271	5748	4555
34724	329	405	557	407	940	703
34729	64	89	100	102	247	179
34730	2095	2501	2691	2185	5604	4562
34731	171	167	492	181	567	352
34732	14	15	12	5	27	16
34738	15	31	32	20	115	83
34744	198	238	264	241	506	425
34748	67	96	113	86	176	155
34751	437	425	662	361	1283	1092
34755	71	69	80	73	143	131
34757	395	486	618	437	1124	947
34758	7	17	19	12	15	22
34761	422	539	673	424	1349	987
34762	0	2	3	3	8	6
34765	69	107	110	54	182	138
34768	2	3	6	5	10	18
34771	182	194	201	156	353	333
34773	4	0	8	5	11	12
34774	0	0	2	0	4	0
34777	0	0	0	0	0	0
34780	340	376	505	367	898	709
34781	782	1004	1242	961	2397	2087
34783	0	1	0	0	0	0
34785	0	0	0	0	0	1
34786	10	14	19	10	28	23
34789	323	415	455	355	911	779
34792	7	10	19	9	38	29
34793	262	346	340	296	679	606
34795	8	13	22	15	43	43
34796	2293	2207	1646	1794	4326	4221
34799	2190	2595	3013	2122	5436	4697
34800	76	100	110	66	149	108
34801	234	286	349	277	624	518
34807	351	502	547	431	949	828
34810	15	15	18	17	60	59
34813	234	229	242	191	446	407
34818	1864	2070	2045	1705	4139	3517
34820	569	736	777	612	1470	1138
34825	1464	1994	2133	1805	5231	4248
34826	89	102	147	79	256	197
34829	0	1	1	1	6	1
34832	435	484	595	420	986	795
34833	0	0	0	0	0	0
34837	0	0	0	0	3	1
34839	230	305	305	286	700	637
34842	26	19	32	27	72	47
34845	42	42	46	42	118	130
34848	101	131	151	109	273	190
34850	840	1023	1239	1000	2480	2088
34853	323	413	440	308	732	552
34854	58	106	99	86	230	188
34855	1	3	1	27	29	15
34858	360	400	576	417	1066	950
34863	326	344	357	292	797	617
34867	268	349	381	262	557	526
34868	1240	2053	1903	1554	4148	3555
34871	0	1	0	1	1	0
34872	1	1	2	2	6	0
34875	357	461	506	464	1159	848
34880	70	84	85	66	165	149
34881	7	8	5	9	12	22
34883	0	0	1	0	0	0
34889	138	179	198	164	390	315
34891	1696	2190	1865	1810	4141	3627
34892	0	9	2	4	11	16
34893	232	301	415	314	741	579
34898	68	104	118	70	243	166
34902	1990	2892	2978	2355	5944	5198
34903	69	94	86	116	254	217
34906	12	17	11	10	24	18
34908	522	575	753	559	1311	1212
34910	108	160	245	115	354	297
34911	38	41	51	26	87	69
34912	290	323	432	323	788	616
34917	2	3	1	2	17	14
34918	2	1	8	6	9	4
34919	4	14	8	10	16	8
34923	0	3	1	5	8	3
34926	395	524	583	537	1115	1021
34928	760	942	961	783	1950	1710
34930	301	476	416	311	763	656
34931	263	343	397	251	630	540
34932	72	69	98	86	206	171
34936	63	141	125	90	236	239
34940	613	761	1010	722	1841	1525
34947	4	8	4	3	23	11
34949	329	405	357	304	653	558
34951	289	364	402	373	769	690
34957	59	78	105	75	245	150
34958	1294	1726	1873	1376	3141	2767
34968	0	1	0	0	3	0
34973	508	531	712	561	1427	1112
34974	153	209	177	153	395	357
34981	314	219	318	317	740	657
34987	25	16	26	29	39	30
34990	1	1	0	0	1	3
34993	120	217	194	152	401	337
34994	5998	8763	9797	6951	17432	15582
34997	80	56	81	70	175	157
34998	125	191	265	130	407	307
35000	16	19	16	18	26	10
35004	2	8	6	4	7	9
35007	274	334	383	294	712	640
35011	570	726	786	592	1644	1229
35020	1	1	0	2	1	0
35021	13	8	13	9	22	19
35024	231	266	314	255	613	494
35027	381	490	460	342	900	756
35031	1	0	0	0	1	0
35032	8	13	7	16	33	23
35033	325	403	426	327	661	469
35041	3	8	4	8	17	12
35042	0	1	1	1	3	5
35045	78	66	150	79	212	151
35047	218	310	314	248	580	502
35048	107	158	146	121	326	237
35049	269	352	412	274	605	557
35051	392	452	532	379	867	724
35062	119	162	191	147	358	288
35064	294	377	414	305	771	672
35067	11	18	18	18	54	35
35069	49	64	67	37	112	94
35078	379	352	551	387	983	871
35085	2	1	1	0	1	1
35086	694	912	1056	834	2058	1673
35093	965	1161	1537	970	2840	2437
35095	20	19	16	15	42	28
35104	69	104	102	92	220	173
35105	31	49	26	39	87	62
35107	168	201	235	168	416	369
35109	31	54	69	53	137	113
35112	15	42	47	35	77	38
35121	9	10	18	17	32	14
35125	70	88	110	73	172	158
35126	87	70	73	79	164	105
35131	118	115	173	172	361	281
35133	707	780	1207	837	2242	1713
35139	93	154	174	110	245	197
35142	15	20	20	21	62	43
35148	0	0	0	0	0	0
35150	56	71	118	85	229	152
35151	108	123	128	109	271	203
35152	3664	4043	5041	3443	8461	7983
35158	56	75	86	66	232	161
35161	180	229	302	169	415	318
35164	81	83	164	103	232	164
35165	5	0	5	3	5	15
35168	775	1069	1573	950	2878	2186
35171	116	136	184	148	398	337
35172	62	88	103	75	217	167
35173	153	148	230	190	458	349
35179	4	11	7	10	25	12
35181	77	101	111	87	229	182
35183	1	5	2	0	11	9
35184	102	169	157	131	262	224
35187	0	1	1	0	2	3
35189	195	192	243	190	478	391
35198	180	282	239	184	465	442
35199	693	1172	1177	930	2523	1878
35200	1	1	0	1	7	3
35202	1305	953	1632	863	2676	1618
35203	2362	3213	3152	2590	6408	5694
35206	206	288	260	221	455	371
35208	5	10	11	6	21	11
35211	6	11	9	7	18	14
35212	166	219	265	198	537	372
35215	19	27	28	20	81	41
35226	74	84	68	64	171	166
35227	390	566	598	442	1138	908
35228	192	263	266	241	604	468
35232	240	246	362	229	619	476
35234	34	29	38	26	71	48
35235	37	84	87	52	188	141
35236	684	614	893	639	1559	1291
35237	140	281	202	164	330	288
35238	0	0	0	1	0	0
35239	19	33	32	17	55	43
35242	65	64	78	65	179	114
35245	122	179	226	148	360	290
35246	319	422	531	396	1050	862
35247	1093	1240	1610	1287	3209	2534
35248	455	578	728	533	1404	1237
35258	22	8	13	13	16	30
35262	6	8	3	6	11	11
35266	90	128	126	78	212	194
35268	252	390	482	305	772	497
35270	7	6	9	6	13	8
35273	3	7	10	5	12	7
35274	71	38	64	53	171	164
35275	330	436	496	357	868	776
35277	113	105	130	80	227	180
35278	135	183	173	148	393	293
35279	31	14	34	16	41	36
35283	110	92	91	75	218	156
35284	796	756	1346	769	2035	1551
35285	464	543	581	477	1198	957
35293	121	141	160	127	289	233
35295	1	0	1	2	2	1
35296	0	0	1	0	4	0
35297	411	560	606	553	1357	1018
35298	4	6	9	8	7	11
35299	49	35	38	33	55	44
35305	28	16	38	20	60	58
35310	121	119	164	131	302	277
35311	612	706	839	634	1632	1363
35314	131	148	141	123	266	240
35325	593	777	843	547	1368	1300
35329	239	324	422	322	989	673
35337	47	71	63	67	165	112
35342	222	271	268	212	584	566
35351	36	23	32	38	45	41
35352	2	1	0	3	13	5
35354	196	244	334	291	761	597
35355	21	26	44	26	48	35
35356	48	87	96	73	251	207
35357	81	102	100	75	162	146
35365	8	4	4	4	6	17
35367	59	63	74	61	193	150
35370	14	11	17	8	17	17
35372	90	170	163	120	266	219
35373	0	0	0	3	18	19
35376	232	254	359	252	723	509
35378	25	36	30	29	72	60
35382	178	191	225	163	463	373
35383	1	2	3	2	1	0
35385	0	0	0	7	44	51
35390	1983	2521	2647	2001	5533	4762
35392	408	504	579	436	1028	978
35394	1	4	4	1	7	2
35397	285	341	396	340	869	685
35399	25	24	38	15	64	55
35403	21	27	38	30	68	54
35407	15	44	35	30	64	52
35413	57	63	99	53	120	102
35429	10	10	5	13	14	20
35431	173	128	142	148	229	253
35435	10	8	18	10	19	10
35437	750	853	1090	842	2206	1675
35439	34	45	60	39	90	78
35441	75	108	118	115	256	245
35443	297	459	415	319	982	691
35448	0	0	0	0	0	0
35451	0	0	0	0	0	0
35454	0	0	0	0	0	0
35455	7	7	9	2	16	6
35456	191	469	478	321	892	651
35458	3	4	3	4	7	6
35459	3	3	6	2	9	13
35469	285	364	457	334	857	762
35472	3	2	4	6	6	7
35473	21	25	29	19	55	49
35476	192	198	270	227	609	477
35478	511	625	676	551	1525	1224
35486	39	115	234	128	338	133
35493	16	40	26	15	48	46
35495	110	132	139	85	254	189
35498	1	1	0	0	0	0
35504	47	61	52	61	130	102
35505	60	75	81	62	165	101
35506	5	10	19	10	18	13
35509	25	28	32	33	75	67
35513	135	150	186	142	355	277
35517	287	328	409	277	692	594
35521	404	549	624	460	1139	938
35528	0	0	1	0	1	0
35529	215	262	289	208	582	428
35530	891	1224	1362	1055	2992	2271
35539	9	9	1	4	17	8
35545	1892	2070	2264	1852	3950	3579
35547	381	535	576	437	1031	1049
35551	1	17	18	3	6	6
35557	0	0	0	0	1	1
35559	61	93	68	60	172	130
35560	0	0	0	0	0	0
35561	78	92	117	88	188	166
35566	683	760	1007	765	1703	1317
35569	1388	1615	2042	1566	4049	3439
35572	156	162	200	138	434	339
35575	319	423	451	344	939	691
35576	67	81	80	49	104	109
35578	21	14	20	21	65	33
35580	8	8	5	6	10	14
35582	0	1	0	1	0	0
35585	229	279	332	252	641	481
35592	0	0	0	0	0	0
35594	67	41	69	60	163	112
35595	12	20	16	10	43	27
35596	595	613	676	571	1475	1290
35597	377	508	660	413	1245	938
35601	78	119	117	104	244	161
35606	20	33	43	12	27	32
35614	411	479	669	419	1092	824
35615	78	116	133	70	225	171
35620	291	274	418	327	854	668
35621	289	315	344	268	907	744
35623	474	499	778	529	1449	1155
35626	0	0	0	0	0	0
35632	215	262	296	209	490	359
35637	117	144	184	150	312	323
35638	0	0	0	0	0	0
35642	156	183	213	158	430	336
35649	301	355	388	268	786	606
35653	338	458	542	399	1070	813
35666	326	411	536	329	854	719
35671	106	181	244	116	373	304
35673	115	110	145	112	344	242
35674	412	555	623	483	1266	919
35678	3	4	2	0	4	2
35681	830	902	1165	843	2343	2156
35683	0	1	3	3	2	1
35686	126	277	237	216	629	393
35692	2	7	1	5	14	12
35694	2	9	6	4	10	9
35696	307	350	424	286	679	566
35697	49	58	69	65	150	144
35699	0	0	0	0	0	0
35704	54	75	58	49	109	103
35711	31	68	44	46	80	55
35713	175	158	158	134	320	279
35722	172	183	170	123	322	287
35725	70	97	112	80	213	172
35726	582	699	828	683	1627	1321
35735	843	1281	1588	1074	2806	2208
35745	0	0	2	0	1	4
35754	322	399	436	340	878	778
35759	37	50	44	26	63	65
35762	164	225	237	203	509	408
35764	378	563	578	466	1338	1042
35765	251	354	376	335	827	688
35769	54	49	49	59	122	100
35770	1818	2143	2434	1902	5045	4109
35772	193	282	288	205	478	418
35773	37	38	31	17	73	72
35775	0	0	0	0	0	0
35776	578	755	789	664	1518	1180
35778	24	37	29	33	73	56
35781	1415	1932	2116	1561	3983	3301
35783	83	340	146	69	161	265
35790	362	491	537	404	1157	790
35798	790	1026	1286	891	2412	1911
35799	4	4	1	3	8	15
35805	975	1513	1664	1258	3052	2485
35818	5	1	3	1	11	5
35824	225	300	335	288	740	671
35828	184	273	253	259	764	650
35829	144	134	144	126	299	280
35831	0	0	0	1	0	0
35834	43	50	65	48	124	101
35840	43	59	81	44	195	152
35842	12	12	15	9	23	15
35845	63	84	81	58	148	128
35847	3354	3814	4605	3386	8474	7332
35849	306	399	377	324	903	757
35851	479	648	653	505	1391	1087
35852	2	1	2	1	4	4
35860	12	22	13	12	30	25
35863	1103	1516	1355	1198	2990	2469
35864	11109	13100	17157	12147	31552	28759
35873	14	12	20	14	34	28
35875	2	5	0	2	2	7
35877	218	260	401	248	630	580
35878	20	30	40	29	43	46
35885	1817	2423	2725	2158	6208	4813
35890	246	334	348	283	723	574
35891	434	564	633	461	1330	1144
35896	5	4	10	1	13	6
35898	144	150	234	165	397	265
35900	208	298	306	207	563	450
35901	1852	2382	3020	2032	5437	4671
35910	77	94	129	95	313	274
35914	71	96	107	58	146	113
35916	2	4	7	2	6	11
35919	76	102	115	93	245	175
35929	15	16	30	22	108	70
35930	0	0	0	0	0	2
35932	0	0	0	1	3	0
35933	204	239	422	293	723	505
35934	256	308	392	275	626	544
35936	711	930	1081	802	1980	1624
35941	161	207	282	212	407	364
35944	46	76	84	80	137	129
35946	0	1	1	1	4	2
35948	0	7	10	7	16	18
35949	473	619	811	595	1603	1270
35951	0	1	0	0	0	0
35953	346	446	533	412	997	828
35954	1940	2254	2645	1690	4574	4230
35958	101	155	159	114	382	316
35960	184	275	345	296	758	613
35963	1	0	5	2	11	4
35964	1678	2401	2700	1924	5019	4393
35969	670	859	787	711	1673	1462
35983	1	5	6	2	5	10
35984	36	47	72	51	143	121
35992	420	392	598	536	1292	1000
36002	262	333	315	259	666	571
36006	624	576	740	567	1372	1202
36009	38	50	49	40	91	65
36019	90	102	128	117	284	268
36022	29	43	39	31	104	78
36023	125	194	228	177	423	281
36026	926	1086	1110	844	2025	1711
36030	23	27	91	42	111	62
36036	60	57	65	23	90	82
36040	13	33	48	30	56	38
36046	706	995	1082	840	2036	1733
36052	818	1265	1440	864	2445	1660
36053	311	426	454	375	1022	748
36054	588	700	839	596	1471	1247
36057	357	397	408	366	769	750
36061	107	137	131	74	248	191
36062	1030	942	1259	977	2267	2065
36067	176	231	246	186	450	375
36073	192	241	259	182	483	362
36078	148	213	202	143	401	306
36083	0	0	0	0	0	0
36086	85	85	94	77	231	162
36087	178	211	242	156	438	415
36091	1	8	4	5	10	16
36093	461	583	733	539	1488	1094
36095	1047	1209	1673	1274	3504	2947
36097	437	489	628	465	1073	822
36098	300	446	422	414	993	830
36099	595	671	781	599	1530	1198
36103	40	58	60	35	133	115
36104	721	833	1022	790	2025	1610
36106	24	53	32	27	103	87
36109	0	0	0	1	1	1
36110	0	0	0	0	1	0
36111	166	201	248	205	559	402
36112	525	733	772	643	1540	1144
36114	64	81	108	68	183	150
36117	2	0	0	0	3	4
36120	70	105	109	87	201	164
36123	3	1	2	2	5	5
36131	28	42	46	31	86	72
36136	0	0	0	0	3	1
36138	187	290	282	218	556	437
36144	0	0	0	0	0	0
36151	10	23	26	8	17	9
36155	151	191	218	162	394	364
36158	515	703	900	536	1171	995
36160	100	131	178	106	287	243
36162	0	0	0	0	0	1
36167	262	305	382	308	797	597
36168	0	2	0	0	0	0
36169	17	31	18	16	25	31
36172	0	0	0	0	1	0
36180	158	237	236	206	452	390
36181	20	36	51	39	101	94
36185	2	7	3	4	4	4
36186	310	400	426	334	820	751
36188	317	420	516	395	1004	800
36192	143	171	239	134	425	333
36196	30	50	54	38	109	87
36197	102	132	170	129	325	247
36198	18	13	6	8	11	17
36199	515	823	834	717	1751	1480
36202	251	248	334	226	666	512
36206	200	208	251	209	458	494
36211	0	0	0	0	0	0
36214	14	25	16	17	37	41
36216	0	0	0	0	1	0
36218	50	39	67	45	98	79
36223	0	1	0	1	2	0
36225	327	372	548	365	1002	794
36241	416	620	615	550	1283	1069
36242	179	214	238	228	559	461
36246	56	72	67	45	132	114
36249	107	115	126	127	341	232
36251	1	0	3	1	3	2
36256	60	172	132	83	280	219
36257	711	859	985	826	2221	1720
36264	37	79	127	65	135	113
36270	442	612	654	438	1097	1099
36273	258	191	274	221	644	500
36275	459	687	684	522	1334	1139
36278	46	91	53	75	145	115
36281	276	348	390	313	632	611
36282	243	333	407	279	750	570
36285	94	133	148	111	297	245
36291	129	149	230	148	366	274
36292	33	26	35	18	60	54
36295	521	632	840	678	1750	1218
36298	714	862	1247	943	2450	1678
36299	492	801	765	651	1663	1205
36304	144	119	146	88	216	202
36306	170	138	190	143	279	271
36309	1826	2417	2866	2401	6385	4891
36315	79	103	131	82	243	169
36323	733	863	1029	836	2141	1661
36327	182	248	316	199	570	461
36330	0	1	1	0	0	0
36333	2836	3129	3939	2985	7428	6101
36334	35	23	33	35	54	68
36339	137	165	220	138	420	319
36352	225	295	338	254	653	510
36353	208	334	481	298	864	575
36356	79	127	159	143	326	265
36357	209	64	61	158	227	182
36362	83	98	135	81	210	135
36368	25	39	54	39	97	92
36371	1323	1719	1913	1641	4318	3033
36372	133	175	191	154	373	298
36376	92	123	160	111	383	285
36377	635	616	685	519	1376	1319
36381	16	21	19	15	51	43
36390	23	25	36	26	78	57
36391	154	164	209	113	352	266
36395	5	7	5	3	18	14
36398	366	540	544	413	1041	849
36402	428	562	585	428	1182	1004
36403	91	85	146	84	238	177
36411	42	57	55	57	142	110
36412	5	10	9	0	10	8
36422	182	297	371	277	697	435
36427	2771	3964	4085	3203	7740	7476
36430	85	113	108	94	275	234
36432	76	126	143	92	394	287
36435	388	466	579	399	1068	882
36437	211	272	331	220	498	289
36438	9632	11991	15077	12716	33430	24888
36442	190	214	260	185	546	415
36446	16	21	34	23	62	45
36450	387	446	577	356	954	755
36452	741	676	820	715	1650	1375
36459	42	57	69	42	115	102
36461	42	64	59	50	93	95
36466	112	88	108	71	223	224
36469	299	346	411	305	670	689
36473	720	833	1036	699	1871	1703
36478	116	197	312	198	625	428
36480	0	1	0	0	0	1
36492	20	35	19	22	61	42
36499	441	471	702	551	1263	1004
36501	441	516	614	456	1279	987
36502	253	190	265	333	635	522
36503	577	853	999	923	2315	1776
36504	158	197	257	207	531	452
36510	490	612	831	583	1449	1031
36513	69	86	123	79	224	190
36523	4	1	6	0	4	6
36526	1	1	1	0	2	3
36528	58	82	75	72	193	174
36529	1321	1783	1965	1422	3788	2994
36533	33	36	49	46	140	92
36534	212	264	302	230	521	418
36537	31	47	38	38	91	68
36545	70	80	58	75	180	173
36550	852	876	1345	919	2352	1806
36551	0	0	0	0	2	1
36552	46	50	47	47	112	96
36553	7	7	23	16	55	24
36555	222	220	232	214	431	376
36560	248	369	372	243	578	539
